Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
God Eater 2: Rage Burst,PSV,2015,Role-Playing,Namco Bandai Games,0,0.03,0.37,0.01,0.41,,,8.1,16,Shift,T
God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.11,69,35,8,79,Shift,T
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015,Misc,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,PS4,2016,Action,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
God Eater Resurrection,PSV,2015,Action,Namco Bandai Games,0,0,0.19,0,0.19,,,8.8,17,"Shift, Bandai Namco Games",T
God Eater Resurrection,PS4,2015,Action,Namco Bandai Games,0,0,0.08,0,0.08,70,18,7.8,44,"Shift, Bandai Namco Games",T
God of War Collection,PSV,2014,Action,Sony Computer Entertainment,0.08,0.06,0.01,0.05,0.2,73,28,7.4,133,"Sanzaru Games, Sanzaru Games, Inc.",M
God of War III,PS4,2015,Action,Sony Computer Entertainment,0.24,0.29,0.01,0.1,0.65,,,,,,
God of War Saga,PS3,2012,Action,Sony Computer Entertainment,0.73,0,0,0.1,0.82,,,8.3,52,"Ready at Dawn, SCE Santa Monica",M
God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,2.25,80,89,7.5,914,SCE Santa Monica,M
Godzilla (2014),PS3,2014,Action,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,
Godzilla (2015),PS4,2014,Action,Namco Bandai Games,0.11,0.03,0.02,0.03,0.19,,,,,,
GoGo's Crazy Bones,DS,2012,Action,GameMill Entertainment,0,0.01,0,0,0.01,,,tbd,,Black Lantern Studios,E
Golden Time: Vivid Memories,PSV,2014,Adventure,ASCII Media Works,0,0,0.01,0,0.01,,,,,,
Gon: BakuBakuBakuBaku Adventure,3DS,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
Goosebumps: The Game,3DS,2015,Adventure,WayForward Technologies,0.05,0,0,0.01,0.05,,,tbd,,WayForward,E10+
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014,Misc,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,WiiU,2014,Misc,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,81,81,7.7,758,Polyphony Digital,E
Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0,0.05,0.02,0.01,0.07,64,10,7.1,12,Gaming Minds Studios,T
Grand Kingdom,PS4,2015,Role-Playing,Nippon Ichi Software,0.03,0,0.03,0.01,0.07,78,33,8.1,63,Spike Chunsoft,T
Grand Kingdom,PSV,2015,Role-Playing,Nippon Ichi Software,0.01,0.01,0.04,0.01,0.06,76,11,8.8,33,Spike Chunsoft,T
Grand Slam Tennis 2,PS3,2012,Sports,Electronic Arts,0.09,0.1,0,0.04,0.23,73,36,5.2,17,EA Sports,E
Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.1,0.06,0,0.02,0.18,71,45,5.1,14,EA Sports,E
Grand Theft Auto V,PS3,2013,Action,Take-Two Interactive,7.02,9.09,0.98,3.96,21.04,97,50,8.2,3994,Rockstar North,M
Grand Theft Auto V,X360,2013,Action,Take-Two Interactive,9.66,5.14,0.06,1.41,16.27,97,58,8.1,3711,Rockstar North,M
Grand Theft Auto V,PS4,2014,Action,Take-Two Interactive,3.96,6.31,0.38,1.97,12.61,97,66,8.3,2899,Rockstar North,M
Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.81,2.19,0,0.47,5.48,97,14,7.9,764,Rockstar North,M
Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,0.03,0,0,0,0.04,46,4,5.8,10,Ubisoft Osaka,E
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0.21,0.17,0.09,0.08,0.56,83,73,8.5,625,SCE Japan Studio,T
Gravity Rush Remastered,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13,80,62,8.2,153,Bluepoint Games,T
Great Battle Full Blast,PSP,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Great Edo Blacksmith,PSV,2014,Adventure,Nippon Ichi Software,0,0,0.03,0,0.03,,,,,,
Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,2015,Action,Capcom,0,0,0.19,0,0.19,,,,,,
GRID 2,PS3,2013,Racing,Codemasters,0.07,0.22,0.01,0.08,0.37,82,20,6.6,173,Codemasters,E
GRID 2,X360,2013,Racing,Codemasters,0.08,0.16,0,0.03,0.27,78,51,5.8,156,Codemasters,E
GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75,35,6.8,62,Codemasters,E
GRID Autosport,X360,2014,Racing,Codemasters,0.03,0.05,0,0.01,0.09,75,15,6,56,Codemasters,E
Grisaia no Kajitsu: La Fruit de la Grisaia,PSP,2013,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,
Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,
Gudetama: Hanjuku de Tanomuwa,3DS,2015,Action,Rocket Company,0,0,0.03,0,0.03,,,,,,
Guild 01,3DS,2012,Action,Level 5,0,0,0.05,0,0.05,,,,,,
Guilty Gear Xrd -Revelator-,PS4,2016,Fighting,PQube,0.03,0,0.05,0.01,0.08,,,,,,
Guilty Gear Xrd -Revelator-,PS3,2016,Fighting,PQube,0.02,0.02,0.03,0.01,0.07,,,,,,
Guilty Gear Xrd: Sign,PS3,2014,Fighting,Arc System Works,0.1,0,0.07,0.02,0.18,,,,,,
Guilty Gear Xrd: Sign,PS4,2014,Fighting,Arc System Works,0.1,0,0.04,0.02,0.16,,,,,,
Guitar Hero Live,PS4,2015,Misc,Activision,0.34,0.38,0,0.14,0.86,80,69,6.2,160,FreeStyleGames,T
Guitar Hero Live,XOne,2015,Misc,Activision,0.3,0.2,0,0.05,0.55,81,21,5.1,69,FreeStyleGames,T
Guitar Hero Live,PS3,2015,Misc,Activision,0.11,0.12,0,0.04,0.27,,,5.1,22,"Activision, FreeStyleGames",T
Guitar Hero Live,X360,2015,Misc,Activision,0.13,0.08,0,0.02,0.23,,,5.5,19,Activision,T
Guitar Hero Live,WiiU,2015,Misc,Activision,0.12,0.05,0,0.02,0.19,84,4,6.1,36,"Activision, FreeStyleGames",T
Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26,,,,,,
Gundam Breaker,PSV,2013,Action,Namco Bandai Games,0,0,0.09,0,0.09,,,,,,
Gundam Breaker 2,PSV,2014,Action,Namco Bandai Games,0,0,0.15,0,0.15,,,,,,
Gundam Breaker 2,PS3,2014,Action,Namco Bandai Games,0,0,0.14,0,0.14,,,,,,
Gundam Breaker 3,PSV,2016,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,
Gundam Breaker 3,PS4,2016,Action,Namco Bandai Games,0,0,0.1,0,0.1,,,,,,
Gundam Try Age SP,3DS,2014,Strategy,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,2014,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
Haitaka no Psychedelica,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Hajime no Ippo: The Fighting! (2014),PS3,2014,Sports,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
Hakuoki Zuisouroku Omokage Hana,PSV,2015,Action,Idea Factory,0,0,0.03,0,0.03,,,,,,
Hakuoki: Reimeiroku - Omouhase Kara,PSV,2015,Action,Idea Factory,0,0,0.01,0,0.01,,,,,,
Hakuoki: Reimeiroku DS,DS,2012,Action,Idea Factory,0,0,0.01,0,0.01,,,,,,
Hakuoki: Shinkai - Furi no Shou,PSV,2015,Action,Idea Factory,0,0,0.02,0,0.02,,,,,,
Hakuoki: Shinkai - Hana no Shou,PSV,2016,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Hakuouki SSL: Sweet School Life,PSV,2014,Adventure,Idea Factory,0,0,0.05,0,0.05,,,,,,
Hakuouki: Bakumatsu Musou Roku,PSP,2012,Action,Idea Factory,0,0,0.05,0,0.05,,,,,,
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012,Action,Idea Factory,0,0,0.06,0,0.06,,,,,,
Halo 4,X360,2012,Shooter,Microsoft Game Studios,6.65,2.28,0.04,0.74,9.71,87,87,7,3260,343 Industries,M
Halo 5: Guardians,XOne,2015,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,84,101,6.4,2438,343 Industries,T
Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,1.91,1,0.03,0.29,3.23,85,69,7.2,1267,343 Industries,M
Hanaoni: Yume no Tsudzuki,PSP,2012,Action,Idea Factory,0,0,0.04,0,0.04,,,,,,
Hanasaku Manimani,PSV,2014,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Hanayamata: Yosakoi Live,PSV,2014,Adventure,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,
Handball 16,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06,,,3,4,EKO Software,E
Handball 16,PS3,2015,Sports,Bigben Interactive,0,0.02,0,0,0.03,,,tbd,,EKO Software,E
HappinessCharge PreCure! Kawarun Collection,3DS,2014,Misc,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012,Role-Playing,Ackkstudios,0,0,0.03,0,0.03,,,,,,
Harukanaru Toki no Naka de 6,PSV,2015,Action,Tecmo Koei,0,0,0.03,0,0.03,,,,,,
Harukanaru Toki no Naka de 6,PSP,2015,Action,Tecmo Koei,0,0,0.02,0,0.02,,,,,,
Harvest Moon 3D: A New Beginning,3DS,2012,Action,Marvelous Entertainment,0.41,0.17,0.3,0.05,0.91,74,21,8.2,62,Marvelous AQL,E
Harvest Moon: Skytree Village,3DS,2016,Simulation,Natsume,0.02,0,0,0,0.03,,,7.4,7,Natsume,E
Harvest Moon: The Lost Valley,3DS,2014,Simulation,Natsume,0.13,0.01,0,0.02,0.16,,,,,,
Hasbro Family Fun Pack,XOne,2015,Misc,Ubisoft,0.1,0.02,0,0.01,0.13,,,tbd,,Ubisoft,E10+
HatsuKare * Renai Debut Sengen!,PSP,2013,Adventure,FuRyu,0,0,0.02,0,0.02,,,,,,
Hatsune Miku and Future Stars: Project Mirai,3DS,2012,Misc,Sega,0,0,0.18,0,0.18,,,,,,
Hatsune Miku: Project Diva f,PSV,2012,Misc,Sega,0,0,0.23,0,0.23,81,10,8,90,Sega,T
Hatsune Miku: Project Diva f,PS3,2013,Misc,Sega,0.08,0,0.19,0.02,0.28,73,10,8.4,108,Sega,T
Hatsune Miku: Project Diva F 2nd,PSV,2014,Misc,Sega,0.08,0.05,0.16,0.04,0.32,81,8,8.4,69,Sega,T
Hatsune Miku: Project Diva F 2nd,PS3,2014,Misc,Sega,0.09,0.03,0.1,0.03,0.25,78,15,8.6,49,Sega,T
Hatsune Miku: Project Diva X,PSV,2016,Misc,Sega,0.01,0,0.1,0,0.12,83,5,8,22,Sega,T
Hatsune Miku: Project Diva X,PS4,2016,Misc,Sega,0.02,0,0.02,0,0.05,78,22,7.4,41,Sega,T
Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,0,0,0.22,0,0.22,,,,,,
Hatsune Miku: Project Mirai DX,3DS,2015,Misc,Sega,0.16,0.04,0.1,0.02,0.32,80,32,8.5,71,Sega,E10+
Heart no Kuni no Alice: Wonderful Twin World,PSP,2014,Adventure,Quinrose,0,0,0.01,0,0.01,,,,,,
Here They Lie,PS4,2016,Adventure,Sony Computer Entertainment,0,0.02,0,0,0.02,62,31,6.5,36,The Tangentlemen,M
Hero Bank,3DS,2014,Role-Playing,Sega,0,0,0.07,0,0.07,,,,,,
Hero Bank 2,3DS,2014,Role-Playing,Sega,0,0,0.05,0,0.05,,,,,,
Heroes of Hellas 2: Olympia,DS,2012,Puzzle,Unknown,0,0.02,0,0,0.03,,,,,,
Heroes of Ruin,3DS,2012,Role-Playing,Nintendo,0.13,0.07,0,0.02,0.21,69,53,7.4,50,n-Space,T
Heroes Phantasia,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
Heroes VS,PSP,2013,Fighting,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
Higurashi no Naku Koro ni Iki,PSV,2015,Action,Kaga Create,0,0,0.03,0,0.03,,,,,,
Higurashi no Naku Koro ni Iki,PS3,2015,Action,Kaga Create,0,0,0.01,0,0.01,,,,,,
Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015,Simulation,FuRyu,0,0,0.03,0,0.03,,,,,,
Hitman (2016),PS4,2016,Action,Square Enix,0,0.04,0,0.01,0.05,,,,,,
Hitman (2016),XOne,2016,Action,Square Enix,0,0.01,0,0,0.01,,,,,,
Hitman: Absolution,PS3,2012,Action,Square Enix,0.59,1.05,0.07,0.44,2.14,83,30,7.5,511,Io Interactive,M
Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.88,0.01,0.17,1.73,79,51,7.1,453,Io Interactive,M
Hitman: HD Trilogy,PS3,2013,Action,Square Enix,0.07,0.09,0,0.04,0.21,71,20,7.6,46,Io Interactive,M
Hitman: HD Trilogy,X360,2013,Action,Square Enix,0.07,0.08,0,0.02,0.17,69,14,7.2,45,Io Interactive,M
Hitotsu Tobashi Renai V,PSV,2015,Adventure,Kaga Create,0,0,0.01,0,0.01,,,,,,
Homefront: The Revolution,PS4,2016,Shooter,Deep Silver,0.06,0.21,0.03,0.05,0.35,48,43,3.8,212,Deep Silver Dambuster Studios,M
Homefront: The Revolution,XOne,2016,Shooter,Deep Silver,0.06,0.07,0,0.01,0.14,49,12,4.1,106,Deep Silver Dambuster Studios,M
Hometown Story,3DS,2013,Role-Playing,Rising Star Games,0.23,0.12,0.04,0.04,0.43,47,14,6,24,TOYBOX,E10+
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014,Action,Nippon Columbia,0,0,0.07,0,0.07,,,,,,
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,2013,Action,Nippon Columbia,0,0,0.15,0,0.15,,,,,,
"Horse Life 4: My Horse, My Friend, My Champion",3DS,2015,Action,Unknown,0,0.01,0,0,0.01,,,,,,
Horses 3D,3DS,2012,Misc,Ubisoft,0.04,0,0,0,0.04,,,6.3,4,Neko Entertainment,E
Hot Shots Golf: World Invitational,PS3,2012,Sports,Sony Computer Entertainment,0,0,0.28,0,0.28,,,7.9,9,Clap Hanz,E
How to Train Your Dragon 2,3DS,2014,Adventure,Little Orbit,0.04,0.19,0,0.02,0.25,,,tbd,,Torus Games,E10+
How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.04,0.13,0,0.01,0.18,,,tbd,,Torus Games,E10+
How to Train Your Dragon 2,X360,2014,Adventure,Little Orbit,0.05,0.1,0,0.01,0.17,,,2.9,7,Torus Games,E10+
How to Train Your Dragon 2,PS3,2014,Adventure,Little Orbit,0.03,0.06,0,0.02,0.1,,,tbd,,Torus Games,E10+
How to Train Your Dragon 2,WiiU,2014,Adventure,Little Orbit,0.03,0.05,0,0.01,0.08,47,4,4.9,7,Torus Games,E10+
htoL#NiQ: The Firefly Diary,PSV,2014,Platform,Nippon Ichi Software,0,0,0.01,0,0.01,58,16,7.7,23,Nippon Ichi Software,T
Hunter x Hunter: Wonder Adventure,PSP,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,
Hyakka Yakou,PSV,2015,Action,Unknown,0,0,0.01,0,0.01,,,,,,
Hyakki Yagyou Kaidan Romance,PSP,2012,Action,Quinrose,0,0,0.01,0,0.01,,,,,,
Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0.04,0.01,0.06,0.02,0.13,68,24,7.1,36,Sting,T
Hyperdimension Idol Neptunia PP,PSV,2013,Misc,Namco Bandai Games,0.02,0.02,0.04,0.01,0.09,,,,,,
Hyperdimension Neptunia,PSV,2013,Role-Playing,Compile Heart,0.05,0,0.07,0.01,0.13,,,,,,
Hyperdimension Neptunia mk2,PSV,2014,Action,Compile Heart,0,0,0.04,0,0.04,,,,,,
Hyperdimension Neptunia Re;Birth 2,PSV,2014,Action,Idea Factory International,0.02,0.01,0,0.01,0.03,,,,,,
Hyperdimension Neptunia Re;Birth 3,PSV,2014,Action,Idea Factory International,0.04,0.02,0,0.02,0.07,,,,,,
Hyperdimension Neptunia U: Action Unleashed,PSV,2014,Action,Idea Factory International,0.03,0.01,0.06,0.01,0.11,71,20,6.8,44,Tamsoft,T
Hyperdimension Neptunia Victory,PS3,2012,Role-Playing,Compile Heart,0.05,0.03,0.06,0.02,0.16,55,19,7.8,94,"Idea Factory, Compile Heart",T
Hyperdimension Neptunia Victory,PSV,2014,Role-Playing,Compile Heart,0,0,0.07,0,0.07,,,,,,
Hyperdimension Neptunia Victory II,PS4,2015,Role-Playing,Idea Factory International,0,0,0.04,0,0.04,,,,,,
Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015,Role-Playing,Compile Heart,0,0,0.03,0,0.03,,,,,,
Hyrule Warriors,WiiU,2014,Action,Nintendo,0.58,0.42,0.13,0.1,1.23,76,81,8.3,662,Omega Force,T
Hyrule Warriors,3DS,2016,Action,Nintendo,0.17,0.13,0.11,0.03,0.43,,,,,,
I Am In The Movie,Wii,2012,Simulation,Namco Bandai Games,0,0,0.08,0,0.08,,,,,,
I Am In The Movie,PSP,2012,Simulation,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,
I Doll U,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
I Don't Have Many Friends Portable,PSP,2012,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
IA/VT Colorful,PSV,2015,Misc,Marvelous Entertainment,0,0,0.07,0,0.07,,,,,,
Imagine: Makeup Artist,DS,2020,Simulation,Ubisoft,0.27,0,0,0.02,0.29,,,tbd,,Ubisoft,E
Inazuma Eleven 3,3DS,2013,Role-Playing,Nintendo,0,0.08,0,0,0.09,,,,,,
Inazuma Eleven Go 2: Chrono Stone,3DS,2012,Role-Playing,Level 5,0,0.01,0.46,0,0.47,,,,,,
Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,Level 5,0,0,0.26,0,0.26,,,,,,
Inazuma Eleven GO Strikers 2013,Wii,2012,Role-Playing,Level 5,0,0,0.1,0,0.1,,,,,,
Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0,0.03,0,0,0.03,73,70,7.5,580,Sucker Punch,T
inFAMOUS: Second Son,PS4,2014,Action,Sony Computer Entertainment,1.28,0.98,0.07,0.46,2.79,80,90,7.9,2944,Sucker Punch,T
Infinite Stratos 2: Ignition Hearts,PSV,2014,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
Infinite Stratos 2: Love and Purge,PSV,2015,Action,5pb,0,0,0.01,0,0.01,,,,,,
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,0.97,0.3,0,0.11,1.38,81,63,7.9,362,NetherRealm Studios,T
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.5,0.01,0.2,1.18,78,37,7.9,282,NetherRealm Studios,T
Injustice: Gods Among Us,PS4,2013,Fighting,Warner Bros. Interactive Entertainment,0.46,0.3,0,0.16,0.91,,,,,,
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.09,0.08,0,0.02,0.19,82,5,7.9,112,NetherRealm Studios,T
Injustice: Gods Among Us,PSV,2013,Fighting,Warner Bros. Interactive Entertainment,0.09,0,0,0.03,0.13,,,,,,
Inversion,PS3,2012,Shooter,Namco Bandai Games,0.03,0.03,0,0.01,0.07,56,23,5.4,43,Saber Interactive,M
Inversion,X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0,0.01,0.06,53,51,6.5,72,Saber Interactive,M
Invizimals: The Alliance,PSV,2013,Action,Sony Computer Entertainment,0,0.06,0,0.02,0.08,69,16,6.8,10,Novarama,E10+
Invizimals: The Lost Kingdom,PS3,2013,Action,Sony Computer Entertainment,0,0.02,0,0,0.02,50,16,5,14,Magenta Software,E10+
Irotoridori no Sekai: World's End Re-Birth,PSV,2015,Action,HuneX,0,0,0.01,0,0.01,,,,,,
Isshoni Gohan. Portable,PSP,2013,Adventure,Boost On,0,0,0.01,0,0.01,,,,,,
J Legend Retsuden,3DS,2013,Misc,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
J Stars Victory Vs.,PS3,2014,Fighting,Namco Bandai Games,0.05,0.05,0.2,0.02,0.31,,,7.9,11,Bandai Namco Games,
J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,0,0.03,0.17,0.01,0.21,74,5,7.9,29,Bandai Namco Games,T
J Stars Victory Vs.,PS4,2015,Fighting,Namco Bandai Games,0.08,0.14,0,0.04,0.26,,,,,,
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,PSP,2013,Sports,Sega,0,0,0.04,0,0.04,,,,,,
James Bond 007: Legends,PS3,2012,Shooter,Activision,0.11,0.16,0,0.07,0.34,,,,,,
James Bond 007: Legends,X360,2012,Shooter,Activision,0.13,0.13,0,0.03,0.29,,,,,,
James Bond 007: Legends,WiiU,2012,Shooter,Activision,0.06,0.05,0,0.01,0.12,,,,,,
Jewel Master: Cradle of Persia,DS,2012,Puzzle,Rising Star Games,0,0.04,0,0.01,0.05,,,tbd,,Rising Star Games,E
Jewel Match 2,DS,2012,Puzzle,Easy Interactive,0,0.02,0,0,0.02,,,,,,
Jewel Quest 5: The Sleepless Star,DS,2012,Action,Licensed 4U,0,0.02,0,0,0.02,,,,,,
Jikkyou Powerful Pro Baseball 2016,PSV,2016,Sports,Konami Digital Entertainment,0,0,0.18,0,0.18,,,,,,
Jikkyou Powerful Pro Baseball 2016,PS4,2016,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17,,,,,,
Jikkyou Powerful Pro Baseball 2016,PS3,2016,Sports,Konami Digital Entertainment,0,0,0.12,0,0.12,,,,,,
Jikkyou Powerful Pro Yakyuu 2012,PS3,2012,Action,Konami Digital Entertainment,0,0,0.21,0,0.21,,,,,,
Jikkyou Powerful Pro Yakyuu 2012,PSP,2012,Action,Konami Digital Entertainment,0,0,0.15,0,0.15,,,,,,
Jikkyou Powerful Pro Yakyuu 2012,PSV,2012,Action,Konami Digital Entertainment,0,0,0.09,0,0.09,,,,,,
Jikkyou Powerful Pro Yakyuu 2013,PS3,2013,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26,,,,,,
Jikkyou Powerful Pro Yakyuu 2013,PSP,2013,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17,,,,,,
Jikkyou Powerful Pro Yakyuu 2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1,,,,,,
Jikkyou Powerful Pro Yakyuu 2014,PS3,2014,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17,,,,,,
Jikkyou Powerful Pro Yakyuu 2014,PSV,2014,Sports,Konami Digital Entertainment,0,0,0.12,0,0.12,,,,,,
Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,2012,Action,Sega,0,0,0.06,0,0.06,,,,,,
JoJo's Bizarre Adventure: All Star Battle,3DS,2012,Fighting,Take-Two Interactive,0.06,0,0,0,0.06,,,,,,
JoJo's Bizarre Adventure: All Star Battle,PS3,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,71,53,8.3,55,CyberConnect2,T
JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,Namco Bandai Games,0,0,0.03,0,0.03,61,35,7.4,44,CyberConnect2,T
JoJo's Bizarre Adventure: Eyes of Heaven,PS3,2015,Fighting,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
Journey,PS3,2012,Adventure,Sony Computer Entertainment Europe,0.04,0.13,0,0.04,0.21,92,78,8.8,1381,ThatGameCompany,E
Just Cause 3,PS4,2015,Action,Square Enix,0.47,1.03,0.07,0.28,1.86,73,42,6.5,403,Avalanche Studios,M
Just Cause 3,XOne,2015,Action,Square Enix,0.44,0.39,0,0.08,0.9,71,24,7,186,Avalanche Studios,M
Just Dance 2014,Wii,2013,Misc,Ubisoft,1.88,1.39,0,0.31,3.59,,,6.2,10,Ubisoft,E10+
Just Dance 2014,X360,2013,Misc,Ubisoft,0.72,0.17,0,0.1,0.99,79,16,7.8,33,Ubisoft,E10+
Just Dance 2014,WiiU,2013,Misc,Ubisoft,0.31,0.23,0,0.05,0.6,72,13,7.6,45,Ubisoft,E10+
Just Dance 2014,XOne,2013,Misc,Ubisoft,0.3,0.11,0,0.04,0.45,71,6,7,58,Ubisoft,E10+
Just Dance 2014,PS4,2013,Misc,Ubisoft,0.19,0.16,0,0.07,0.41,75,4,5.5,51,Ubisoft,E10+
Just Dance 2014,PS3,2013,Misc,Ubisoft,0.17,0.14,0,0.06,0.38,77,6,7.1,25,Ubisoft,E10+
Just Dance 2015,Wii,2014,Misc,Ubisoft,0.99,0.85,0,0.17,2.01,,,8.4,5,Ubisoft,E10+
Just Dance 2015,WiiU,2014,Misc,Ubisoft,0.38,0.29,0,0.06,0.73,75,6,6.6,26,Ubisoft,E10+
Just Dance 2015,X360,2014,Misc,Ubisoft,0.42,0.13,0,0.06,0.6,,,8.3,6,Ubisoft,E10+
Just Dance 2015,XOne,2014,Misc,Ubisoft,0.35,0.13,0,0.05,0.53,70,17,7.5,20,Ubisoft,E10+
Just Dance 2015,PS4,2014,Misc,Ubisoft,0.19,0.13,0,0.07,0.39,72,8,5.8,32,Ubisoft,E10+
Just Dance 2015,PS3,2014,Misc,Ubisoft,0.13,0.08,0,0.04,0.25,,,6.8,4,Ubisoft,E10+
Just Dance 2016,Wii,2015,Misc,Ubisoft,0.41,0.46,0,0.08,0.95,,,tbd,,Ubisoft,E10+
Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.27,0.25,0,0.05,0.57,73,7,6.9,11,Ubisoft,E10+
Just Dance 2016,PS4,2015,Misc,Ubisoft,0.17,0.13,0,0.06,0.36,73,10,6.8,20,Ubisoft,E10+
